"BirdID","Dam","Sire"
"1787","4273","4153"
"1789","4273","4153"
"1792","45","166"
"1793","45","166"
"1794","45","166"
"1795","45","166"
"1799","206","663"
"1800","206","663"
"1813","605","4503"
"1814","605","4503"
"1815","605","4503"
"1841","753","822"
"1842","753","822"
"1843","753","115"
"1844","753","822"
"1921","556","22"
"1922","556","23"
"1923","556","23"
"1928","4273","4153"
"1929","4273","4153"
"1930","4273","4153"
"1984","32","4503"
"3056","4392","505"
"2037","604","4304"
"2072","4424","356"
"2073","4424","356"
"2084","604","4304"
"2085","604","4304"
"2086","604","4304"
"2087","604","4304"
"2088","604","4304"
"2141","4290","4275"
"2142","4290","4275"
"2143","4290","4275"
"2190","4273","4153"
"2191","4273","4153"
"2210","45","166"
"2211","45","166"
"2212","45","166"
"2213","45","166"
"2214","45","166"
"2243","556","23"
"2244","556","23"
"2245","556","23"
"2254","605","1227"
"2255","605","1227"
"2256","605","1227"
"2257","605","1227"
"2258","605","1227"
"2305","1100","959"
"2306","1100","959"
"2307","1100","959"
"2308","1100","959"
"2309","1100","959"
"2318","1228","115"
"2319","1228","494"
"2320","1228","494"
"2352","1544","504"
"2353","1544","504"
"2354","1544","504"
"2355","1544","504"
"2403","604","4304"
"2404","604","4304"
"2405","604","4304"
"2406","604","4304"
"2407","604","4304"
"2419","2007","2012"
"2420","2007","2012"
"2421","2007","2012"
"2422","2007","2012"
"2479","1100","959"
"2480","1100","959"
"2481","1100","959"
"2482","1100","959"
"2483","1228","115"
"2485","1228","115"
"2494","985","11"
"2526","512","44"
"2598","4290","4275"
"2599","4290","4275"
"2600","4290","4275"
"2601","4290","4275"
"2613","556","23"
"2614","556","23"
"2615","556","23"
"2616","556","23"
"2617","556","23"
"2618","4273","4153"
"2619","4273","4153"
"2620","4273","4153"
"2621","4273","4153"
"2622","4273","4153"
"2623","4273","4153"
"2635","45","166"
"2636","45","166"
"2637","45","166"
"2638","45",NA
"2639","45","166"
"2644","605","1227"
"2730","1228","494"
"2731","1228","115"
"2732","1228","115"
"2733","1228","115"
"2762","604","4304"
"2763","604","4304"
"2764","604","4304"
"2765","604","4304"
"2766","604","1823"
"2783","2007","2012"
"2784","2007","2012"
"2785","2007","2012"
"2796","605","1227"
"2797","605","1227"
"2798","605","1227"
"2799","605","4229"
"2800","605","1227"
"2836","1100","959"
"2837","1100","959"
"2838","1100","959"
"2839","1100","959"
"2856","4392","505"
"2857","4392","505"
"2858","4392","505"
"2859","4392","505"
"2870","45","166"
"2871","45","166"
"2872","45","166"
"2873","45","166"
"2883","985","602"
"2884","985","602"
"2885","985","602"
"2886","985","602"
"2923","4273","4435"
"2924","4273","4435"
"2925","4273","4153"
"2926","4273","4153"
"2959","4290","4275"
"2960","4290","4275"
"2961","4290","4275"
"2999","963","2012"
"3017","892","23"
"3033","604","4304"
"3034","604","4304"
"3035","604","4304"
"3037","604","4304"
"3064","4392","505"
"3065","4392","505"
"3068","571","166"
"3091","45","166"
"3092","45","166"
"3093","45","166"
"3094","45","166"
"3095","45","166"
"3149","471","287"
"3150","471","287"
"3168","206","1227"
"3170","571","1227"
"3171","571","1227"
"3172","571","1227"
"3173","571","1227"
"3182","1100","959"
"3184","1100","959"
"3214","206","23"
"3300","571","1227"
"3301","571","1227"
"3302","571","1227"
"3303","571","1227"
"3318","1100","959"
"3319","1100","959"
"3320","1100","1226"
"3321","1100","1226"
"3346","45","166"
"3347","45","166"
"3348","45","166"
"3349","45","166"
"3506","45","166"
"3507","45","166"
"3508","45","166"
"3509","45","166"
"3510","45","166"
"3587","3417","1227"
"3842","592","3311"
"3843","592","3311"
"3844","592","3311"
"3845","592","3311"
"3846","592","3311"
"3976","929","2542"
"262","28","4325"
"263","28","4325"
"296","123","4303"
"297","123","4303"
"298","123","4303"
"299","123","4303"
"304","170","4463"
"305","170","4418"
"306","170","4463"
"307","170","4463"
"308","170","4418"
"338","76","144"
"339","76","4247"
"340","76","4247"
"389","122","4503"
"390","122","4503"
"406","28","4325"
"407","28","4325"
"409","28","4325"
"426","32","104"
"427","32","104"
"428","32","104"
"456","123","4303"
"457","123","4303"
"458","123","4303"
"459","123","4303"
"460","170","4463"
"461","170","4463"
"464","170","4463"
"614","45","55"
"615","45","55"
"618","29","4478"
"619","29","4503"
"620","29","4503"
"621","29","4503"
"622","28","4325"
"623","28","4325"
"624","28","4325"
"645","123","4303"
"646","123","4303"
"647","123","4303"
"703","76","4247"
"704","76","145"
"705","76","145"
"717","222","4282"
"1103","106","4464"
"517","123","4303"
"518","123","4303"
"519","123","4303"
"520","586","285"
"521","586","285"
"522","586","285"
"523","586","285"
"524","353","422"
"525","353","422"
"526","353","422"
"527","353","422"
"528","253","417"
"529","253","417"
"530","253","417"
"531","371","4230"
"532","371","602"
"533","371","4230"
"534","438","11"
"535","438","11"
"536","438","11"
"540","419","4415"
"541","419","4415"
"542","419","4415"
"543","419","4415"
"544","284","4403"
"545","284","4403"
"546","284","4403"
"547","284","4403"
"548","649","626"
"549","649","626"
"550","649","626"
"552","4290","104"
"569","4424","4423"
"741","416","4435"
"742","416","4435"
"746","76","145"
"747","76","145"
"749","253","417"
"750","253","417"
"761","4273","145"
"762","723","145"
"763",NA,"4422"
"764","595","4422"
"765","309","4326"
"774","586","4422"
"775","444","354"
"776","442","4304"
"777","442","4304"
"780","28","4325"
"781","28","4325"
"784","601","55"
"785","4213","104"
"786","4213","104"
"787","4213","104"
"791","123","4303"
"792","123","4477"
"796","649","626"
"797","649","626"
"804","469","370"
"805","4","104"
"806","353","422"
"807","4213","104"
"808","4213","104"
"809","4213","104"
"810","4213","104"
"826","723","44"
"827","723","44"
"828","723","44"
"829","723","44"
"838","284","4275"
"839","284","4275"
"844","419","590"
"845","419","590"
"846","419","590"
"847","419","590"
"849","371","602"
"850","371","602"
"851","371","602"
"857","122","4417"
"858","122","115"
"859","122","132"
"867","431","412"
"868","431","412"
"869","431","448"
"870","4277","412"
"885","309","4326"
"886","309","4435"
"887","309","4326"
"888","309","4435"
"900","442","4304"
"901","442","4304"
"902","442","4304"
"903","442","4304"
"910","416","4418"
"911","416","4418"
"912","416","4418"
"913","416","4418"
"941","284","4464"
"942","284","4464"
"943","284","4464"
"949","76","145"
"950","76","145"
"951","76","145"
"952","76","145"
"964","122","132"
"965","122","4417"
"966","122","132"
"967","122","132"
"968","122","132"
"974","431","356"
"975","431","356"
"984","595","285"
"992","309","251"
"993","309","4326"
"994","309","4326"
"995","309","4326"
"996","309","4435"
"1001","723","44"
"1002","723","44"
"1003","723","44"
"1004","723","44"
"1021","442","4304"
"1022","442","4304"
"1023","442","4304"
"1024","442","4304"
"1029","253","417"
"1030","253","417"
"1031","253","417"
"1037","371","4230"
"1038","371","4230"
"1039","371","4230"
"1040","371","4230"
"1041","416","4418"
"1042","416","285"
"1043","416","4418"
"1062","649","626"
"1063","649","626"
"1064","649","626"
"1065","649","626"
"1068","471","661"
"1069","471","661"
"1070","471","661"
"1072","438","11"
"1077","353","4247"
"1079","353","4247"
"1080","353","24"
"1081","353","4247"
"1082","419","4503"
"1083","419","4503"
"1084","419","4503"
"1085","419","4503"
"1101","123","370"
"1105","123","4403"
"2001","267","4417"
"2002","659","591"
"2004","206","370"
"2010","268","145"
"2011","444","4410"
"2016","309","285"
"2018","419","110"
"4391","309","425"
"1148","471","661"
"1149","471","145"
"1154","438","11"
"1155","371","4230"
"1158","309","251"
"1160","592","418"
"1161","592","418"
"1165","551","251"
"1166","551","251"
"1167","551","251"
"1168","551","251"
"1169","551","251"
"1185","45","1058"
"1186","45","1058"
"1195","419","114"
"1196","419","4503"
"1197","419","4503"
"1198","419","4503"
"1199","555","370"
"1200","555","370"
"1201","555","370"
"1202","555","370"
"1216","605","4423"
"1217","605","4423"
"1218","605","4423"
"1231","442","602"
"1232","442","4304"
"1236","649","4463"
"1238","353","725"
"1239","353","725"
"1241","353","725"
"1242","353","725"
"1253","586","285"
"1254","586","285"
"1255","586","285"
"1256","586","285"
"1257","586","285"
"1263","1100","831"
"1264","1100","831"
"1265","1100","1095"
"1266","1100","831"
"1274","892","831"
"1275","571","4423"
"1276","571","4423"
"1277","571","4423"
"1279","431","356"
"1280","431","356"
"1281","431","356"
"1294","819","602"
"1295","819","602"
"1313","723","24"
"1314","723","24"
"1315","723","925"
"1316","723","24"
"1327","960","650"
"1328","960","650"
"1329","960","650"
"1330","960","650"
"1333","371","4230"
"1334","371","4275"
"1335","371","4230"
"1337","416","4418"
"1338","416","4418"
"1339","416","4418"
"1340","416","145"
"1341","955","356"
"1342","956","356"
"1343","955","591"
"1344","955","591"
"1346","1074","4422"
"1347","1074","448"
"1348","1074","4422"
"1349",NA,"448"
"1363","927","466"
"1364","927","466"
"1367","76","285"
"1368","76","363"
"1369","76","287"
"1370","76","287"
"1372","76","287"
"1393","309","4326"
"1394","309","4326"
"1395","309","4326"
"1396","309","4326"
"1421","592","417"
"1422","592","418"
"1423","592","418"
"1424","592","418"
"1425","1054","823"
"1426","1054","823"
"1427","1054","823"
"1428","1054","823"
"1433","438","11"
"1434","438","11"
"1435","438","4304"
"1436","438","11"
"1441","471","661"
"1443","471","661"
"1492","122","132"
"1493","122","132"
"1494","122","132"
"1507","353","725"
"1508","353","725"
"1509","353","725"
"1510","353","725"
"1511","353","725"
"1512","586","285"
"1513","586","285"
"1514","586","285"
"1515","586","285"
"1525","819","602"
"1526","819","602"
"1527","819","602"
"1537","431","356"
"1539","431","356"
"1540","431","356"
"1545","892","251"
"1549","960","650"
"1550","960","650"
"1554","843","1053"
"1555","843","1053"
"1556","843","1053"
"1572","832","1099"
"1573","832","1099"
"1574","832","1099"
"1584","551","251"
"1585","551","251"
"1586","551","251"
"1587","551","251"
"1588","551","251"
"1589","980","4421"
"1590","980","4421"
"1591","980","4421"
"1593","309","4435"
"1594","309","4422"
"1595","309","4422"
"1605","342","22"
"1606","342","421"
"1607","342","421"
"1608","342","421"
"1609","419","4229"
"1610","419","4503"
"1616","4382","1095"
"1617","4382","1095"
"1619","4382","1095"
"1620","605","4423"
"1621","605","4423"
"1629","556","565"
"1649","592","418"
"1651","592","418"
"1666","416","4304"
"1667","416","4304"
"1668","416","4418"
"1669","416","4418"
"1672","371","4230"
"1673","371","4229"
"1674","371","4230"
"1675","371","145"
"1676","1100","831"
"1680","1074","251"
"1681","1074","251"
"1683","1074","4422"
"1687","571","4423"
"1702","955","591"
"1703","955","591"
"1704","955","591"
"1705","955","591"
"1706","955","591"
"1707","960","650"
"1708","960","650"
"1709","960","650"
"1710","960","650"
"1720","819","602"
"1721","819","602"
"1722","819","602"
"1745","76","287"
"1746","76","287"
"1747","76","287"
"1748","76","287"
"1749","76","287"
"1751","438","11"
"1752","438","11"
"1753","438","11"
"1754","438","4304"
"1764","471","661"
"1765","471","661"
"1766","471","661"
"1767","471","661"
"1768","471","661"
"1778","309","4422"
"1779","309","4422"
"1780","309","4422"
"1781","309","4422"
"1783","649","11"
"1788","4273","1052"
"1790","4273","1053"
"1791","4273","1053"
"1805","431","24"
"1806","431","356"
"1807","431","285"
"1808","431","285"
"1816","605","4423"
"1818","122","132"
"1819","122","370"
"1820","122","132"
"1821","122","132"
"1825","1100","831"
"1826","1100","831"
"1833","892","251"
"1836","963","1053"
"1845","353","725"
"1846","353","725"
"1847","353","725"
"1848","353","44"
"1849","353","725"
"1859","586","285"
"1860","586","285"
"1861","586","285"
"1862","586","285"
"1867","4497","466"
"1877","1074","251"
"1878","1074","448"
"1879","1074","4422"
"1880","1074","4422"
"1881","917","4304"
"1882","917","4304"
"1906","342","421"
"1907","342","421"
"1908","843","370"
"1909","843","370"
"1910","843","370"
"1911","843","370"
"1915","416","4304"
"1916","416","4304"
"1917","416","4304"
"1918","416","4418"
"1931","4273","251"
"1943","963","1053"
"1944","963","1053"
"1945","963","1053"
"1946","963","1053"
"1950","832","513"
"1951","832",NA
"1952","832",NA
"1954","419","4503"
"1955","419","4503"
"1956","419","4503"
"1957","419","4503"
"1961","371","4304"
"1962","371","145"
"1965","309","251"
"1966","309","251"
"1967","309","251"
"1968","122","370"
"1969","122","132"
"1970","122","132"
"1971","122",NA
"1989","960","650"
"1990","960","650"
"1991","960","650"
"1993","955","591"
"1994","955","591"
"1995","955","591"
"2023","985","818"
"2042","892","466"
"2080","416","4418"
"2081","416","4418"
"2082","416","4418"
"2083","416","4418"
"2098","471","661"
"2099","471","661"
"2100","471","661"
"2113","438","11"
"2114","438","11"
"2115","438","11"
"2116","438","11"
"2117","438","11"
"2126","342","421"
"2127","342","421"
"2128","342","421"
"2129","342","421"
"2131","586","285"
"2132","586","285"
"2133","586","285"
"2134","586","285"
"2148","819","602"
"2149","819","602"
"2150","819","602"
"2151","819","602"
"2152","819","602"
"2153","431","356"
"2154","431","356"
"2155","431","285"
"2166","353","725"
"2167","353","114"
"2168","353","725"
"2169","353","725"
"2175","76","287"
"2176","76","287"
"2177","76","287"
"2178","76","287"
"2179","76","287"
"2185","960","650"
"2186","960","650"
"2187","960","650"
"2188","960","650"
"2189","960","650"
"2192","4273","1930"
"2193","4273","251"
"2194","4273","251"
"2215","592","418"
"2216","592","418"
"2217","592","418"
"2218","592","418"
"2242","556","251"
"2246","1054","823"
"2247","1054","823"
"2248","1054","823"
"2249","1054","823"
"2252",NA,"4423"
"2285","1047","1226"
"2286","1047","1226"
"2287","1047","1226"
"2289","1047","1226"
"2331","1739","46"
"2332","1739","46"
"2333","1739","504"
"2334","1739","46"
"2345","256","417"
"2356","122","166"
"2373","1048","356"
"2374","1048","356"
"2391","416","4418"
"2392","416","4413"
"2393","416","4418"
"2408","471","661"
"2409","471","661"
"2410","471","661"
"2411","471","661"
"2434","4425","962"
"2435","4425","962"
"2436","4425","962"
"2466","586","393"
"2467","586","285"
"2470","586","285"
"2519","980","4421"
"2521","980","4421"
"2523","1739","46"
"2524","1739","46"
"2554","342","421"
"2555","342","421"
"2556","342","421"
"2557","342","421"
"2558","342","421"
"2559","309","251"
"2578","819","602"
"2579","819","602"
"2580","819","602"
"2581","819","602"
"2582","819","602"
"2593","431","602"
"2594","431","356"
"2595","431","356"
"2596","431","602"
"2597","431","356"
"2609","917","4463"
"2632",NA,"4423"
"2645","76",NA
"2646","76","287"
"2647","76","287"
"2648","76","287"
"2649","76","287"
"2650","353","725"
"2651","353","725"
"2652","353","725"
"2653","353","725"
"2654","353","725"
"2655","353","725"
"2661","256","418"
"2662","256","650"
"2663","256","650"
"2664","256","650"
"2665","256","650"
"2702","122","166"
"2735","416","4418"
"2736","416","4418"
"2738","416","4230"
"2751","980","4421"
"2752","980","4421"
"2753","980","4421"
"2754","980","4421"
"2755","592","418"
"2756","592","418"
"2759","4425","962"
"2760","4425","962"
"2761","4425","962"
"2767","819","602"
"2768","819","11"
"2769","819","11"
"2772","917","4463"
"2773","917","4463"
"2777","1048","591"
"2778","1048","591"
"2793","586","285"
"2794","586","285"
"2801","471","661"
"2802","471","661"
"2803","471","661"
"2817","4424","285"
"2819","4424","285"
"2855","4392","417"
"2875","892","466"
"2906","342","421"
"2907","342","421"
"2910","2014","356"
"2911","2014","356"
"2912","2014","356"
"2913","2014","356"
"2939","1739","46"
"2940","1739","46"
"2941","1739","46"
"2951","1047","1226"
"2966","980","4421"
"2967","980","4421"
"2968","980","4421"
"2976","431","356"
"2990","122","166"
"2991","122","494"
"2992","122","494"
"3000","416","4418"
"3001","416","145"
"3002","416","4418"
"3003","416","4418"
"3004","586","285"
"3005","586","285"
"3036","604","1637"
"3039","571","650"
"3040","571","650"
"3427","353","725"
"3428","353","725"
"3429","353","725"
"3106","206","4421"
"3110","4425","962"
"3111","4425","962"
"3112","4425","962"
"3113","4425","962"
"3136","353","725"
"3140","592","418"
"3141","592","418"
"3142","592","418"
"3147","723","2783"
"3148","471","661"
"3167","256","650"
"3201","2007","2352"
"3202","2007","2352"
"3221",NA,"285"
"3222","4425","962"
"3223","4425","962"
"3224","4425","962"
"3225","4425","962"
"3243","658","1227"
"3244","658","1227"
"3269","586","285"
"3270","586","285"
"3272","256","417"
"3273","256","650"
"3274","256","650"
"3275","256","650"
"3287","256","650"
"3304","1047","500"
"3305","1047","500"
"3334","2405","499"
"3359","592","418"
"3360","592","418"
"3361","592","418"
"3365","2405","417"
"3384","586","4230"
"3385","586","4230"
"3386","586","4230"
"3388","586","4230"
"3436","980","23"
"3437","980","23"
"3438","980","23"
"3439","980","1095"
"3440","980",NA
"3457","4425","962"
"3459","256","650"
"3460","256","650"
"3461","256","650"
"3462","256","650"
"3463","256","650"
"3518","2405","2354"
"3532","353","725"
"3533","353","725"
"3536","592","418"
"3537","592","650"
"3538","592","418"
"3539","592","418"
"3564","4425","962"
"3565","4425","962"
"3566","4425","962"
"3567","4425","962"
"3568","4425","962"
"3668","3302","417"
"3669","3302","417"
"3670","3302","23"
"3682","586","166"
"3751","1100","4390"
"3792","3302","417"
"3793","3302","417"
"3794","3302","417"
"3795","3302","417"
"3796","3302","417"
"3882","4425","417"
"3891","1100","3092"
"3894","3302","417"
"3908","3507","661"
"3911","3507","661"
"3912","3507","661"
"537","601","645"
"538","601","645"
"539","601","645"
"560","646","4413"
"561","646","4413"
"562","646","4413"
"563","646","4413"
"744","427","4304"
"745","427","22"
"771","586","460"
"772","586","460"
"773","586","460"
"813","704","4503"
"814","704","4503"
"834","298","363"
"835","298","363"
"836","298","363"
"837","298","363"
"860","704","4503"
"861","704","4503"
"871","615","4463"
"872","615","145"
"873","615","4463"
"874","615","4463"
"875","646","4413"
"876","646","4413"
"877","646","4413"
"878","646","4413"
"894","604","456"
"895","604","456"
"896","604","456"
"904","427","22"
"905","427","22"
"906","427","22"
"907","427","22"
"908","427","22"
"909","427","22"
"918","428","370"
"919","428","370"
"920","428","370"
"921","428","370"
"922","428","370"
"923","428","370"
"944","615","287"
"945","615","287"
"946","615","287"
"947","615","287"
"948","615","145"
"969","298","457"
"970","298","457"
"971","298","457"
"972","298","457"
"973","431","305"
"976","704","4503"
"977","704","4503"
"978","704","4503"
"988","428","4325"
"989","428","4325"
"990","428","4435"
"991","428","4325"
"1013","427","22"
"1014","427","22"
"1015","427","22"
"1016","427","22"
"1017","427","22"
"1044","601","645"
"1086","646","4229"
"1087","646","4413"
"1088","646","4413"
"1089","646","4413"
"1090","646","4229"
"1999","622","660"
"2000","622","660"
"2003","622",NA
"2005","622","393"
"2006","622","660"
"2009","623","23"
"1176","1083","1095"
"1177","1083","4503"
"1180","521","1038"
"1181","521","44"
"1182","521","1038"
"1183","521","1038"
"1191","1048","902"
"1192","1048","902"
"1193","1048","902"
"1194","1048","902"
"1207","646","500"
"1208","646","500"
"1209","646","500"
"1210","646","500"
"1211","646","500"
"1229","442","457"
"1230","442","457"
"1233","442","457"
"1234","649","460"
"1235","649","460"
"1243","284","456"
"1244","284","456"
"1248","41","517"
"1249","41","517"
"1250","41","517"
"1251","41","517"
"1252","41","517"
"1286","338","4383"
"1287","338","4383"
"1289","903","1092"
"1290","903","354"
"1291","903","354"
"1292","903","354"
"1293","903","4423"
"1298","540","383"
"1299","540","383"
"1300","540","383"
"1301","540","418"
"1302","1069","115"
"1303","1069","466"
"1304","1069","115"
"1305","1069","115"
"1306","1069","115"
"1307","427","22"
"1308","427","22"
"1309","427","22"
"1310","427","22"
"1311","427","22"
"1317","704","504"
"1318","704","504"
"1319","704","504"
"1320","704","504"
"1321","704","504"
"1366","76","1080"
"1371",NA,"2010"
"1373","428","4421"
"1374","428","4421"
"1375","428","4421"
"1376","428","4421"
"1377","428","4421"
"1378","512","765"
"1380","512","765"
"1381","512","765"
"1382","569","1043"
"1386","857","4247"
"1387","857","725"
"1388","857","4247"
"1397","885","115"
"1398","885","984"
"1399","885","4229"
"1400","885","114"
"1418","4382","984"
"1419","4382","984"
"1420","4382","984"
"1442","471","409"
"1445","649","460"
"1446","649","460"
"1447","649","460"
"1448","649","460"
"1459","533","417"
"1460","533","529"
"1461","533","417"
"1462","533","417"
"1463","284","456"
"1464","284","456"
"1465","284","456"
"1466","284","456"
"1467","442","457"
"1468","442","457"
"1469","442","457"
"1470","442","457"
"1471","338","4383"
"1472","338","4383"
"1473","338","166"
"1474","338","4383"
"1475","41","517"
"1476","41","517"
"1478","41","517"
"1483","646","500"
"1484","646","500"
"1485","646","500"
"1486","646","500"
"1487","646","500"
"1495","521","626"
"1496","521","1038"
"1497","521","1038"
"1498","521","1038"
"1499","985","409"
"1500","985","409"
"1501","985","409"
"1502","985","409"
"1503","1063","363"
"1504","1063","363"
"1505","1063","822"
"1506","1063","363"
"1521","913","818"
"1522","913","818"
"1523","913","818"
"1524","913","818"
"1532","1069","383"
"1533","1069","115"
"1534","1069","115"
"1535","1069","115"
"1536","1069","115"
"1541","704","504"
"1542","704","504"
"1543","704","504"
"1557","542","466"
"1558","542","466"
"1559","542","466"
"1560","542","466"
"1561","427","448"
"1562","427","22"
"1563","427","22"
"1564","427","22"
"1565","427","22"
"1569","903","354"
"1570","903","354"
"1571","903","354"
"1575","1048","902"
"1576","1048","902"
"1596","540","383"
"1597","540","383"
"1598","540","383"
"1599","540","383"
"1600","540","383"
"1646","784","499"
"1647","784","499"
"1652","416","1043"
"1661","338","4383"
"1662","338","4383"
"1663","338","4383"
"1664","338","4383"
"1665","338","4383"
"1670","912","959"
"1671","912","959"
"1688","428","4421"
"1689","428","4421"
"1690","428","4421"
"1691","428","4421"
"1692","428","4421"
"1693","857","4247"
"1694","857","4247"
"1695","857","4247"
"1696","857","4247"
"1697","284","456"
"1698","284","456"
"1699","284","456"
"1700","284","456"
"1713","256","993"
"1716","913","818"
"1717","913","818"
"1718","913","818"
"1719","913","818"
"1724","442","457"
"1725","442","456"
"1726","442","457"
"1727","442","457"
"1728","512","765"
"1729","512","765"
"1730","512","765"
"1731","512","765"
"1741","985","409"
"1742","985","409"
"1743","985","409"
"1750","885","984"
"1760","41","517"
"1761","41","517"
"1762","41","517"
"1769","533","417"
"1770","533","417"
"1771","533","110"
"1772","533","417"
"1784","649","460"
"1785","649","460"
"1827","646","500"
"1828","646","500"
"1829","646","500"
"1830","646","500"
"1831","646","500"
"1837","784","499"
"1838","784","499"
"1839","784","499"
"1840","784","499"
"1851","524","110"
"1852","524","110"
"1853","524","110"
"1854","524","110"
"1855","903","354"
"1856","903","354"
"1857","903","354"
"1858","903","354"
"1868","338","466"
"1869","338","466"
"1870","338","466"
"1871","338","466"
"1872","338","466"
"1873","704","115"
"1874","704","115"
"1875","704","115"
"1876","704","115"
"1883","427","22"
"1884","427","22"
"1887","427","22"
"1893","41","517"
"1902","521","251"
"1903","521","1038"
"1904","521","1038"
"1905","521","301"
"1912","622","4421"
"1913","622","4421"
"1914","622","660"
"1920","1062","4390"
"1935","985","409"
"1936","985","409"
"1937","985","409"
"1939","428","4421"
"1940","428","4421"
"1941","428","4421"
"1947","1083","1095"
"1948","1083","1095"
"1949","1083","1095"
"1975","857","4247"
"1976","857","4247"
"3052","622","4503"
"3054","622","4503"
"3055","750","974"
"3057","885","115"
"4380","704","902"
"2038","604","902"
"2049","206","2018"
"2050","206","2018"
"2051","206","2018"
"2053","533","417"
"2054","533","965"
"2055","533","417"
"2056","533","417"
"2062","1048","456"
"2075","649","460"
"2076","649","460"
"2089","521","1038"
"2090","521","1038"
"2091","521","1038"
"2092","521","1038"
"2103","427","145"
"2104","427","22"
"2105","427","22"
"2106","427","22"
"2107","427","22"
"2109","917","457"
"2110","917","457"
"2111","917","457"
"2136","524","2018"
"2137","524","2018"
"2138","524","2018"
"2139","524","2018"
"2144","442","457"
"2145","442","457"
"2157","903","354"
"2158","903","354"
"2159","903","354"
"2162","309","993"
"2163","309","993"
"2164","309","993"
"2171","985","409"
"2172","985","409"
"2173","985","409"
"2174","985","409"
"2195","540","1053"
"2196","540","1053"
"2197","540","1053"
"2198","540","1053"
"2199","540","1053"
"2200","646","500"
"2201","646","500"
"2202","646","500"
"2204","646","590"
"2205","346","1956"
"2206","346","1956"
"2207","346","1956"
"2208","346","1956"
"2219","1589","393"
"2220","1589","393"
"2222","1589","393"
"2223","1589","393"
"2224","1589","393"
"2225","338","466"
"2226","338","466"
"2227","338","466"
"2228","338","466"
"2229","338","466"
"2231","4391","4388"
"2232","4391","4265"
"2233","4391","4265"
"2234","4391","4421"
"2235","4391","4265"
"2241","556","1833"
"2263","419","765"
"2265","419","765"
"2267","784","1095"
"2268","784","1095"
"2269","784","505"
"2270","784","1095"
"2290","512","765"
"2291","512","765"
"2292","512","765"
"2294","542","251"
"2295","542","251"
"2296","542","251"
"2315","571","974"
"2316","571","974"
"2317","571","974"
"2322","857","725"
"2323","857","725"
"2327","1907","46"
"2328","1907","46"
"2329","1907","504"
"2330","1907","504"
"2341","2004","418"
"2342","2004","823"
"2343","2004","962"
"2344","2004","962"
"2360","206","2018"
"2362","206","2018"
"2363","206","2018"
"2364","206","2018"
"2378","649","460"
"2379","649","460"
"2380","649","460"
"2381","649","460"
"2387","1507","145"
"2394","521","1038"
"2395","521","1038"
"2396","521","1038"
"2397","521","4230"
"2398","521","1353"
"2399","913","818"
"2437","524","2018"
"2438","524","2018"
"2439","524","2018"
"2440","524","822"
"2441","338","466"
"2442","338","466"
"2443","338","466"
"2444","338","466"
"2445","338","466"
"2450","4424","645"
"2451","533","417"
"2452","533","417"
"2453","533","417"
"2454","533","417"
"2455","533","417"
"2456","1589","393"
"2457","1589","393"
"2458","1589","393"
"2459","1589","393"
"2468","586","984"
"2469","586","1513"
"2471","1514","4265"
"2472","1514","4265"
"2473","1514","1929"
"2487","442","457"
"2488","442","457"
"2489","442","457"
"2490","442","457"
"2491","442","457"
"2492","985","409"
"2493","985","409"
"2495","784","1095"
"2496","784","1095"
"2497","784","1095"
"2498","784","1095"
"2499","784","1095"
"2501","569","417"
"2502","569","417"
"2505","512","765"
"2506","512","765"
"2507","512","765"
"2508","512","765"
"2509","2004","823"
"2510","2004","962"
"2511","2004","823"
"2527","1364","504"
"2528","1364","494"
"2529","1364","504"
"2530","1364","504"
"2532","542","251"
"2533","542","251"
"2534","542","251"
"2536","704","1438"
"2537","704","1438"
"2538","704",NA
"2539","704","1438"
"2547","622","1954"
"2548","622","1954"
"2549","622","1954"
"2550","1907","504"
"2551","1907","504"
"2553","1907","46"
"2560","309","993"
"2561","309","993"
"2562","309","993"
"2564","2014","1906"
"2565","2014","1906"
"2566","2014","1906"
"2567","2014","1906"
"2568","2014","1906"
"2573","427","22"
"2574","427","22"
"2575","427","22"
"2576","427","22"
"2577","427","448"
"2584","857","725"
"2585","857","725"
"2588","4391","4265"
"2589","4391","4265"
"2590","4391","4265"
"2591","4391","4265"
"2592","4391","4265"
"2603","903","354"
"2604","903","354"
"2605","903","354"
"2606","903","354"
"2608","917","457"
"2610","917","457"
"2624","913","818"
"2625","913","818"
"2626","913","818"
"2627","913","818"
"2628","913","818"
"2656","540","1053"
"2657","540","1053"
"2658","540","1053"
"2659","540","1053"
"2660","540","1053"
"2675","646","1226"
"2676","646","1226"
"2677","646","1226"
"2678","646","1226"
"2691","649","460"
"2692","649","460"
"2693","649","460"
"2694","649","460"
"2696","206","2018"
"2701","206","2018"
"2712","1589","393"
"2713","1589","393"
"2714","1589","393"
"2715","1589","393"
"2725","442","457"
"2726","442","457"
"2727","442","457"
"2728","442","457"
"2737","416","1616"
"2771","917","1833"
"2787","784","1095"
"2788","784","1095"
"2821","533","417"
"2822","533","417"
"2823","533","417"
"2824","533","417"
"2825","533","417"
"2830","524","2018"
"2831","338","466"
"2832","338","466"
"2833","338","466"
"2834","338","466"
"2844","2004","823"
"2845","2004","823"
"2846","2004","823"
"2847","2004","823"
"2849","903","354"
"2850","903","354"
"2851","903","354"
"2852","903","354"
"2853","903","354"
"2860","1907","765"
"2861","1907","504"
"2864","206","2018"
"2865","206","2018"
"2866","206","2018"
